Domain Name,Domain Type,Agency,City,State
SNOHOMISHWA.GOV,City,Non-Federal Agency,Snohomish,WA
SNOWFLAKE-AZ.GOV,City,Non-Federal Agency,Snowflake,AZ
SODDY-DAISY-TN.GOV,City,Non-Federal Agency,Soddy-Daisy,TN
SODDY-DAISYTN.GOV,City,Non-Federal Agency,Soddy-Daisy,TN
SODDYDAISY-TN.GOV,City,Non-Federal Agency,Soddy-Daisy,TN
SODDYDAISYTN.GOV,City,Non-Federal Agency,Soddy-daisy,TN
SOLWAYTOWNSHIP-MN.GOV,City,Non-Federal Agency,Cloquet,MN
SOMERSCT.GOV,City,Non-Federal Agency,Somers,CT
SOMERSETTX.GOV,City,Non-Federal Agency,Somerset,TX
SOMERVILLEMA.GOV,City,Non-Federal Agency,Somerville,MA
SOUTHAMBOYNJ.GOV,City,Non-Federal Agency,South Amboy,NJ
SOUTHAMPTONTOWNNY.GOV,City,Non-Federal Agency,Southampton,NY
SOUTHBEND-WA.GOV,City,Non-Federal Agency,South Bend,WA
SOUTHBENDIN.GOV,City,Non-Federal Agency,South Bend,IN
SOUTHBURY-CT.GOV,City,Non-Federal Agency,Southbury,CT
SOUTHEAST-NY.GOV,City,Non-Federal Agency,BREWSTER,NY
SOUTHHADLEYMA.GOV,City,Non-Federal Agency,South Hadley,MA
SOUTHJORDANUTAH.GOV,City,Non-Federal Agency,South Jordan,UT
SOUTHMIAMIFL.GOV,City,Non-Federal Agency,South Miami,FL
SOUTHPADRETEXAS.GOV,City,Non-Federal Agency,South Padre Island,TX
SOUTHPASADENACA.GOV,City,Non-Federal Agency,South Pasadena,CA
SOUTHPITTSBURG-TN.GOV,City,Non-Federal Agency,South Pittsburg,TN
SOUTHWILLIAMSPORT-PA.GOV,City,Non-Federal Agency,South Williamsport,PA
SPEEDWAYIN.GOV,City,Non-Federal Agency,Speedway,IN
SPENCERMA.GOV,City,Non-Federal Agency,Spencer,MA
SPERRYOK.GOV,City,Non-Federal Agency,Sperry,OK
SPIRITLAKEID.GOV,City,Non-Federal Agency,Spirit Lake,ID
SPRINGCITYPA.GOV,City,Non-Federal Agency,Spring City,PA
SPRINGDALEAR.GOV,City,Non-Federal Agency,Springdale,AR
SPRINGERVILLEAZ.GOV,City,Non-Federal Agency,Springerville,AZ
SPRINGFIELD-MA.GOV,City,Non-Federal Agency,Springfield,MA
SPRINGFIELD-OR.GOV,City,Non-Federal Agency,Springfield,OR
SPRINGFIELDMA.GOV,City,Non-Federal Agency,Springfield,MA
SPRINGHILLKS.GOV,City,Non-Federal Agency,Spring Hill,KS
SPRINGHILLLOUISIANA.GOV,City,Non-Federal Agency,Springhill,LA
SPRUCEPINE-NC.GOV,City,Non-Federal Agency,Spruce Pine,NC
STAFFORDNJ.GOV,City,Non-Federal Agency,Manawhakin,NJ
STAFFORDTX.GOV,City,Non-Federal Agency,stafford,TX
STAMFORDCT.GOV,City,Non-Federal Agency,Stamford,CT
STANHOPENJ.GOV,City,Non-Federal Agency,Stanhope,NJ
STARNC.GOV,City,Non-Federal Agency,Star,NC
STATECOLLEGEPA.GOV,City,Non-Federal Agency,State College,PA
STATESBOROGA.GOV,City,Non-Federal Agency,Statesboro,GA
STAYTONOREGON.GOV,City,Non-Federal Agency,Stayton,OR
STCHARLESCITYMO.GOV,City,Non-Federal Agency,Saint Charles,MO
STCROIXFALLSWI.GOV,City,Non-Federal Agency,City of St. Croix Falls,WI
STEPHENVILLETX.GOV,City,Non-Federal Agency,Stephenville,TX
STERLING-IL.GOV,City,Non-Federal Agency,Sterling,IL
STERLING-MA.GOV,City,Non-Federal Agency,Sterling,MA
STLOUIS-MO.GOV,City,Non-Federal Agency,St. Louis,MO
STLUCIECO.GOV,City,Non-Federal Agency,Ft. Pierce,FL
STMARYSGA.GOV,City,Non-Federal Agency,ST. MARYS,GA
STMATTHEWSKY.GOV,City,Non-Federal Agency,Louisville,KY
STOCKTONCA.GOV,City,Non-Federal Agency,Stockton,CA
STONEHAM-MA.GOV,City,Non-Federal Agency,Stoneham,MA
STONINGTON-CT.GOV,City,Non-Federal Agency,Stonington,CT
STPAUL.GOV,City,Non-Federal Agency,Saint Paul,MN
STPETE-FL.GOV,City,Non-Federal Agency,St. Petersburg,FL
STRATHAMNH.GOV,City,Non-Federal Agency,Stratham,NH
STURGIS-SD.GOV,City,Non-Federal Agency,Sturgis,SD
STURGISMI.GOV,City,Non-Federal Agency,Sturgis,MI
SUDBURY-MA.GOV,City,Non-Federal Agency,Sudbury,MA
SUFFOLK-VA.GOV,City,Non-Federal Agency,Suffolk,VA
SUGAR-LANDCITYTX.GOV,City,Non-Federal Agency,Sugar Land,TX
SUGAR-LANDTX.GOV,City,Non-Federal Agency,Sugar Land,TX
SUGARCITYIDAHO.GOV,City,Non-Federal Agency,Sugar City,ID
SUGARLAND-CITYTX.GOV,City,Non-Federal Agency,Sugar Land,TX
SUGARLAND-TX.GOV,City,Non-Federal Agency,Sugar Land,TX
SUGARLANDCITY-TX.GOV,City,Non-Federal Agency,Sugar Land,TX
SUGARLANDCITYTX.GOV,City,Non-Federal Agency,Sugar Land,TX
SUGARLANDTX.GOV,City,Non-Federal Agency,Sugar Land,TX
SULLIVANOHIO.GOV,City,Non-Federal Agency,Sullivan,OH
SUMMERVILLESC.GOV,City,Non-Federal Agency,Summerville,SC
SUMTERSC.GOV,City,Non-Federal Agency,Sumter,SC
SUNLANDPARK-NM.GOV,City,Non-Federal Agency,Sunland Park,NM
SUNNYSIDE-WA.GOV,City,Non-Federal Agency,Sunnyside,WA
SUNRISEBEACH-MO.GOV,City,Non-Federal Agency,Sunrise Beach,MO
SUNSETBEACHNC.GOV,City,Non-Federal Agency,Sunset Beach,NC
SUPERIORAZ.GOV,City,Non-Federal Agency,Superior,AZ
SUPERIORCOLORADO.GOV,City,Non-Federal Agency,Superior,CO
SURGOINSVILLETN.GOV,City,Non-Federal Agency,Surgoinsville,TN
SURPRISEAZ.GOV,City,Non-Federal Agency,Surprise,AZ
SYLACAUGAAL.GOV,City,Non-Federal Agency,Sylacauga,AL
SYRACUSEKS.GOV,City,Non-Federal Agency,Syracuse,KS
TABERNACLENJ.GOV,City,Non-Federal Agency,Tabernacle,NJ
TACOMAWA.GOV,City,Non-Federal Agency,Tacoma,WA
TAFTTX.GOV,City,Non-Federal Agency,TAFT,TX
TALLAPOOSAGA.GOV,City,Non-Federal Agency,Tallapoosa,GA
TALLASSEE-AL.GOV,City,Non-Federal Agency,Millbrook,AL
TALLULAH-LA.GOV,City,Non-Federal Agency,Tallulah,LA
TAMPAFL.GOV,City,Non-Federal Agency,Tampa,FL
TAUNTON-MA.GOV,City,Non-Federal Agency,Taunton,MA
TAYLORMILLKY.GOV,City,Non-Federal Agency,Taylor Mill,KY
TAYLORSVILLEUT.GOV,City,Non-Federal Agency,Taylorsville ,UT
TAYLORTX.GOV,City,Non-Federal Agency,Taylor,TX
TEANECKNJ.GOV,City,Non-Federal Agency,Teaneck,NJ
TEGACAYSC.GOV,City,Non-Federal Agency,Tega Cay,SC
TELLURIDE-CO.GOV,City,Non-Federal Agency,Telluride,CO
TEMECULACA.GOV,City,Non-Federal Agency,Temecula,CA
TEMPE.GOV,City,Non-Federal Agency,Tempe,AZ
TEMPLETX.GOV,City,Non-Federal Agency,Temple,TX
TENNILLE-GA.GOV,City,Non-Federal Agency,Tennille,GA
THECOLONYTX.GOV,City,Non-Federal Agency,The Colony,TX
THEWOODLANDS-TX.GOV,City,Non-Federal Agency,The Woodlands,TX
THEWOODLANDSTOWNSHIP-TX.GOV,City,Non-Federal Agency,The Woodlands,TX
THOMASVILLE-NC.GOV,City,Non-Federal Agency,Thomasville,NC
THORNBURG-PA.GOV,City,Non-Federal Agency,Pittsburgh,PA
THORNEBAY-AK.GOV,City,Non-Federal Agency,Thorne Bay,AK
TIFFINOHIO.GOV,City,Non-Federal Agency,Tiffin,OH
TIGARD-OR.GOV,City,Non-Federal Agency,Tigard,OR
TILLAMOOKOR.GOV,City,Non-Federal Agency,Tillamook,OR
TIMNATH-CO.GOV,City,Non-Federal Agency,Timnath,CO
TINLEYPARK-IL.GOV,City,Non-Federal Agency,Tinley Park,IL
TINLEYPARKIL.GOV,City,Non-Federal Agency,Tinley Park,IL
TIOGATX.GOV,City,Non-Federal Agency,Tioga,TX
TIPPCITYOHIO.GOV,City,Non-Federal Agency,Tipp City,OH
TISBURYMA.GOV,City,Non-Federal Agency,Tisbury,MA
TOLLAND-MA.GOV,City,Non-Federal Agency,Tolland,MA
TOMBALLTX.GOV,City,Non-Federal Agency,Tomball,TX
TOMPKINSVILLEKY.GOV,City,Non-Federal Agency,Tompkinsville,KY
TOPSFIELD-MA.GOV,City,Non-Federal Agency,Topsfield,MA
TORRANCECA.GOV,City,Non-Federal Agency,Torrance,CA
TORREYUTAH.GOV,City,Non-Federal Agency,Torrey,UT
TORRINGTON-CT.GOV,City,Non-Federal Agency,Torrington,CT
TORRINGTONWY.GOV,City,Non-Federal Agency,Torrington,WY
TOWNOFBETHLEHEM-NY.GOV,City,Non-Federal Agency,Delmar,NY
TOWNOFBLYTHEWOODSC.GOV,City,Non-Federal Agency,Blythewood,SC
TOWNOFCALLAHAN-FL.GOV,City,Non-Federal Agency,Callahan,FL
TOWNOFCARRBORONC.GOV,City,Non-Federal Agency,Carrboro,NC
TOWNOFCARYNC.GOV,City,Non-Federal Agency,Cary,NC
TOWNOFCATSKILLNY.GOV,City,Non-Federal Agency,Catskill,NY
TOWNOFCHADBOURNNC.GOV,City,Non-Federal Agency,Chadbourn,NC
TOWNOFCLAYTONNC.GOV,City,Non-Federal Agency,Clayton,NC
TOWNOFEASTHAVEN-CT.GOV,City,Non-Federal Agency,East Haven,CT
TOWNOFHALFMOON-NY.GOV,City,Non-Federal Agency,Halfmoon,NY
TOWNOFHAVERHILL-FL.GOV,City,Non-Federal Agency,Haverhill,FL
TOWNOFHOMECROFTIN.GOV,City,Non-Federal Agency,Indianapolis,IN
TOWNOFHOUNSFIELD-NY.GOV,City,Non-Federal Agency,Watertown,NY
TOWNOFISLIP-NY.GOV,City,Non-Federal Agency,Islip,NY
TOWNOFKENTNY.GOV,City,Non-Federal Agency,Kent Lakes,NY
TOWNOFLAPOINTEWI.GOV,City,Non-Federal Agency,La Pointe,WI
TOWNOFLAVETA-CO.GOV,City,Non-Federal Agency,La Veta,CO
TOWNOFMAYNARD-MA.GOV,City,Non-Federal Agency,Maynard,MA
TOWNOFMONTEAGLE-TN.GOV,City,Non-Federal Agency,Monteagle,TN
TOWNOFNASHVILLENC.GOV,City,Non-Federal Agency,Nashville,NC
TOWNOFNORTH-SC.GOV,City,Non-Federal Agency,North,SC
TOWNOFNORTHEASTNY.GOV,City,Non-Federal Agency,Millerton,NY
TOWNOFORANGEVA.GOV,City,Non-Federal Agency,Orange,VA
TOWNOFOYSTERBAY-NY.GOV,City,Non-Federal Agency,Oyster Bay,NY
TOWNOFPENNINGTONVA.GOV,City,Non-Federal Agency,Pennington Gap,VA
TOWNOFPOUGHKEEPSIE-NY.GOV,City,Non-Federal Agency,POUGHKEEPSIE,NY
TOWNOFROBERSONVILLE-NC.GOV,City,Non-Federal Agency,Robersonville,NC
TOWNOFRYENY.GOV,City,Non-Federal Agency,PORT CHESTER,NY
TOWNOFSHIELDS-WI.GOV,City,Non-Federal Agency,Montello,WI
TOWNOFSHIRLEY-MA.GOV,City,Non-Federal Agency,Shirley,MA
TOWNOFSTLEO-FL.GOV,City,Non-Federal Agency,Saint Leo,FL
TOWNOFSURFSIDEFL.GOV,City,Non-Federal Agency,Surfside,FL
TOWNOFTROPICUT.GOV,City,Non-Federal Agency,Tropic,UT
TOWNOFVASSNC.GOV,City,Non-Federal Agency,Vass,NC
TOWNOFWALWORTHNY.GOV,City,Non-Federal Agency,Walworth,NY
TOWNOFWARREN-RI.GOV,City,Non-Federal Agency,Warren,RI
TOWNOFWASHINGTONVA.GOV,City,Non-Federal Agency,Washington,VA
TOWNOFWOODSTOCKVA.GOV,City,Non-Federal Agency,Woodstock,VA
TOWNSHIPOFTABERNACLE-NJ.GOV,City,Non-Federal Agency,Tabernacle,NJ
TRAVERSECITYMI.GOV,City,Non-Federal Agency,Traverse City,MI
TREASUREISLAND-FL.GOV,City,Non-Federal Agency,Treasure Island,FL
TRINITY-NC.GOV,City,Non-Federal Agency,Trinity,NC
TRINITYAL.GOV,City,Non-Federal Agency,Trinity,AL
TROPHYCLUBTX.GOV,City,Non-Federal Agency,Trophy Club,TX
TROUTDALEOREGON.GOV,City,Non-Federal Agency,Troutdale,OR
TROYAL.GOV,City,Non-Federal Agency,Troy,AL
TROYMI.GOV,City,Non-Federal Agency,Troy,MI
TROYNY.GOV,City,Non-Federal Agency,Troy,NY
TROYOHIO.GOV,City,Non-Federal Agency,Troy,OH
TRUMANSBURG-NY.GOV,City,Non-Federal Agency,Trumansburg,NY
TRUMBULL-CT.GOV,City,Non-Federal Agency,Trumbull,CT
TRURO-MA.GOV,City,Non-Federal Agency,Truro,MA
TUALATINOREGON.GOV,City,Non-Federal Agency,TUALATIN,OR
TUKWILA-WA.GOV,City,Non-Federal Agency,Tukwila,WA
TUKWILAWA.GOV,City,Non-Federal Agency,Tukwila,WA
TULIA-TX.GOV,City,Non-Federal Agency,Tulia,TX
TULLAHOMATN.GOV,City,Non-Federal Agency,Tullahoma,TN
TUMWATERWA.GOV,City,Non-Federal Agency,Tumwater,WA
TUPELOMS.GOV,City,Non-Federal Agency,Tupelo,MS
TUSAYAN-AZ.GOV,City,Non-Federal Agency,Tusayan,AZ
TUSAYANAZ.GOV,City,Non-Federal Agency,Grand Canyon,AZ
TUSKEGEEALABAMA.GOV,City,Non-Federal Agency,Tuskegee,AL
TUXEDOPARK-NY.GOV,City,Non-Federal Agency,Sloatsburg,NY
TWPOCEANNJ.GOV,City,Non-Federal Agency,Waretown,NJ
TYNGSBOROUGHMA.GOV,City,Non-Federal Agency,Tyngsborough,MA
TYRINGHAM-MA.GOV,City,Non-Federal Agency,Tyringham,MA
UCTX.GOV,City,Non-Federal Agency,Universal City,TX
UNDERHILLVT.GOV,City,Non-Federal Agency,"Underhill, Ctr",VT
UNIONCITY-IN.GOV,City,Non-Federal Agency,Union City,IN
UNIONCITYNJ.GOV,City,Non-Federal Agency,Union City,NJ
UNIONCITYTN.GOV,City,Non-Federal Agency,UNION CITY,TN
UNIONSPRINGSAL.GOV,City,Non-Federal Agency,Union Springs,AL
UNIONTWP-HCNJ.GOV,City,Non-Federal Agency,HAMPTON,NJ
UNIVERSALCITYTEXAS.GOV,City,Non-Federal Agency,Universal City,TX
UPLANDCA.GOV,City,Non-Federal Agency,UPLAND,CA
UPPERMARLBOROMD.GOV,City,Non-Federal Agency,Upper Marlboro,MD
UPPERUWCHLAN-PA.GOV,City,Non-Federal Agency,Chester Springs,PA
UPTONMA.GOV,City,Non-Federal Agency,Upton,MA
URBANAILLINOIS.GOV,City,Non-Federal Agency,Urbana,IL
URBANNAVA.GOV,City,Non-Federal Agency,Urbanna,VA
UTICA-IL.GOV,City,Non-Federal Agency,Utica,IL
UVALDETX.GOV,City,Non-Federal Agency,Uvalde,TX
UXBRIDGE-MA.GOV,City,Non-Federal Agency,Uxbridge,MA
VANMETERIA.GOV,City,Non-Federal Agency,Van Meter,IA
VERMONTVILLE-MI.GOV,City,Non-Federal Agency,Vermontville,MI
VERNON-CT.GOV,City,Non-Federal Agency,Vernon,CT
VERNONIA-OR.GOV,City,Non-Federal Agency,Vernonia,OR
VERNONTX.GOV,City,Non-Federal Agency,Vernon,TX
VERONAWI.GOV,City,Non-Federal Agency,Verona,WI
VICKSBURGMS.GOV,City,Non-Federal Agency,Vicksburg,MS
VICTORVILLECA.GOV,City,Non-Federal Agency,Victorville,CA
VIDALIAGA.GOV,City,Non-Federal Agency,VIDALIA,GA
VIENNAVA.GOV,City,Non-Federal Agency,VIENNA,VA
VILLAGEOFBABYLONNY.GOV,City,Non-Federal Agency,Babylon,NY
VILLAGEOFCAMILLUS-NY.GOV,City,Non-Federal Agency,CAMILLUS,NY
VILLAGEOFCRESTWOODIL.GOV,City,Non-Federal Agency,Crestwood,IL
VILLAGEOFGOSHEN-NY.GOV,City,Non-Federal Agency,Goshen,NY
VILLAGEOFHEMPSTEADNY.GOV,City,Non-Federal Agency,Hemsptead,NY
VILLAGEOFKENSINGTONNY.GOV,City,Non-Federal Agency,Great Neck,NY
VILLAGEOFMCCOMBOH.GOV,City,Non-Federal Agency,McComb,OH
VILLAGEOFNEWHAVEN-MI.GOV,City,Non-Federal Agency,New Haven,MI
VILLAGEOFNEWHOLLAND-OH.GOV,City,Non-Federal Agency,New Holland,OH
VILLAGEOFNEWTOWNOHIO.GOV,City,Non-Federal Agency,Newtown,OH
VILLAGEOFPHOENIX-NY.GOV,City,Non-Federal Agency,Phoenix,NY
VILLAGEOFPINEHURSTNC.GOV,City,Non-Federal Agency,Pinehurst,NC
VILLAGEOFQUOGUENY.GOV,City,Non-Federal Agency,Quogue,NY
VILLAGEOFVOLENTE-TX.GOV,City,Non-Federal Agency,Volente,TX
VILLAGEOFWAUCONDA-IL.GOV,City,Non-Federal Agency,Wauconda,IL
VIRGINIAGARDENS-FL.GOV,City,Non-Federal Agency,Virginia Gardens,FL
VOLENTETEXAS.GOV,City,Non-Federal Agency,Volente,TX
VOLUNTOWN.GOV,City,Non-Federal Agency,Voluntown,CT
WACOTX.GOV,City,Non-Federal Agency,Waco,TX
WAITEHILLOH.GOV,City,Non-Federal Agency,Waite Hill,OH
WAKEFORESTNC.GOV,City,Non-Federal Agency,WAKE FOREST,NC
WALDENTN.GOV,City,Non-Federal Agency,Signal Mountain,TN
WALKER-LA.GOV,City,Non-Federal Agency,Walker,LA
WALKERSVILLEMD.GOV,City,Non-Federal Agency,Walkersville,MD
WALLINGFORDCT.GOV,City,Non-Federal Agency,Wallingford,CT
WALTONHILLSOHIO.GOV,City,Non-Federal Agency,Walton Hills,OH
WANATAH-IN.GOV,City,Non-Federal Agency,Wanatah,IN
WAPPINGERSFALLSNY.GOV,City,Non-Federal Agency,Wappingers Falls,NY
WARNERROBINSGA.GOV,City,Non-Federal Agency,Warner Robins,GA
WARREN-MA.GOV,City,Non-Federal Agency,Warren,MA
WARRENTONVA.GOV,City,Non-Federal Agency,Warrenton,VA
WARWICKRI.GOV,City,Non-Federal Agency,Warwick,RI
WASHINGTONBORO-NJ.GOV,City,Non-Federal Agency,Washington,NJ
WASHINGTONISLAND-WI.GOV,City,Non-Federal Agency,Washington Island,WI
WASHINGTONVA.GOV,City,Non-Federal Agency,Washington,VA
WASHINGTONVIRGINIA.GOV,City,Non-Federal Agency,Washington,VA
WATCHUNGNJ.GOV,City,Non-Federal Agency,Watchung,NJ
WATERBORO-ME.GOV,City,Non-Federal Agency,East Waterboro,ME
WATERFORDMI.GOV,City,Non-Federal Agency,Waterford,MI
WATERTOWN-MA.GOV,City,Non-Federal Agency,Watertown,MA
WATERTOWN-NY.GOV,City,Non-Federal Agency,Watertown,NY
WATERVILLE-ME.GOV,City,Non-Federal Agency,Waterville,ME
WAUCONDA-IL.GOV,City,Non-Federal Agency,Wauconda,IL
WAUKEGANIL.GOV,City,Non-Federal Agency,Waukegan,IL
WAVELAND-MS.GOV,City,Non-Federal Agency,Waveland,MS
WAYNESVILLENC.GOV,City,Non-Federal Agency,Waynesville,NC
WEATHERFORDTX.GOV,City,Non-Federal Agency,Weatherford,TX
WEATHERLYPA.GOV,City,Non-Federal Agency,Weatherly,PA
WEBSTER-MA.GOV,City,Non-Federal Agency,Webster,MA
WEBSTER-NH.GOV,City,Non-Federal Agency,Webster,NH
WEBSTERFL.GOV,City,Non-Federal Agency,Webster,FL
WELAKA-FL.GOV,City,Non-Federal Agency,Welaka,FL
WELLESLEYMA.GOV,City,Non-Federal Agency,Wellesley,MA
WELLFLEET-MA.GOV,City,Non-Federal Agency,Wellfleet,MA
WELLINGTONFL.GOV,City,Non-Federal Agency,Wellington,FL
WELLSBURGWV.GOV,City,Non-Federal Agency,WELLSBURG,WV
WENATCHEEWA.GOV,City,Non-Federal Agency,Wenatchee,WA
WESLACOTX.GOV,City,Non-Federal Agency,Weslaco,TX
WESSONMS.GOV,City,Non-Federal Agency,Wesson,MS
WESTALLISWI.GOV,City,Non-Federal Agency,West Allis,WI
WESTAMPTONNJ.GOV,City,Non-Federal Agency,Westampton,NJ
WESTBOYLSTON-MA.GOV,City,Non-Federal Agency,West Boylston,MA
WESTBUECHELKY.GOV,City,Non-Federal Agency,WEST BUECHEL,KY
WESTCOLUMBIASC.GOV,City,Non-Federal Agency,West Columbia,SC
WESTFARGOND.GOV,City,Non-Federal Agency,Bismarck,ND
WESTFIELDNJ.GOV,City,Non-Federal Agency,Westfield,NJ
WESTFORD-MA.GOV,City,Non-Federal Agency,Westford,MA
WESTFORDMA.GOV,City,Non-Federal Agency,Westford,MA
WESTFRANKFORT-IL.GOV,City,Non-Federal Agency,West Frankfort,IL
WESTHARTFORDCT.GOV,City,Non-Federal Agency,West Hartford,CT
WESTHAVEN-CT.GOV,City,Non-Federal Agency,West Haven,CT
WESTLINNOREGON.GOV,City,Non-Federal Agency,West Linn,OR
WESTMILTONOHIO.GOV,City,Non-Federal Agency,West Milton,OH
WESTMINSTER-MA.GOV,City,Non-Federal Agency,Westminster,MA
WESTMINSTERMD.GOV,City,Non-Federal Agency,Westminster,MD
WESTONCT.GOV,City,Non-Federal Agency,Weston,CT
WESTONWI.GOV,City,Non-Federal Agency,Weston,WI
WESTPALMBEACH-FL.GOV,City,Non-Federal Agency,West Palm Beach,FL
WESTPORT-MA.GOV,City,Non-Federal Agency,Westport,MA
WESTPORTCT.GOV,City,Non-Federal Agency,Westport,CT
WESTSTOCKBRIDGE-MA.GOV,City,Non-Federal Agency,West Stockbridge,MA
WESTTISBURY-MA.GOV,City,Non-Federal Agency,West Tisbury,MA
WESTUTX.GOV,City,Non-Federal Agency,West University Place ,TX
WESTWOOD-MA.GOV,City,Non-Federal Agency,Westwood,MA
WESTWOODMA.GOV,City,Non-Federal Agency,Westwood,MA
WESTWOODNJ.GOV,City,Non-Federal Agency,Westwood,NJ
WETHERSFIELDCT.GOV,City,Non-Federal Agency,Wethersfield,CT
WHEELINGIL.GOV,City,Non-Federal Agency,Wheeling,IL
WHEELINGWV.GOV,City,Non-Federal Agency,Wheeling,WV
WHITECOUNTY-IL.GOV,City,Non-Federal Agency,Carmi,IL
WHITEHOUSEOH.GOV,City,Non-Federal Agency,Whitehouse,OH
WHITEPLAINSNY.GOV,City,Non-Federal Agency,White Plains,NY
WHITEWATER-WI.GOV,City,Non-Federal Agency,Whitewater,WI
WHITINGWI.GOV,City,Non-Federal Agency,Stevens Point,WI
WHITTIERALASKA.GOV,City,Non-Federal Agency,Whittier,AK
WICHITA.GOV,City,Non-Federal Agency,Wichita,KS
WICHITAFALLSTX.GOV,City,Non-Federal Agency,Wichita Falls,TX
WILBRAHAM-MA.GOV,City,Non-Federal Agency,Wilbraham,MA
WILDWOOD-FL.GOV,City,Non-Federal Agency,Wildwood,FL
WILKINSBURGPA.GOV,City,Non-Federal Agency,Wilkinsburg,PA
WILLAMINAOREGON.GOV,City,Non-Federal Agency,Willamina,OR
WILLIAMSAZ.GOV,City,Non-Federal Agency,Williams,AZ
WILLIAMSPORTMD.GOV,City,Non-Federal Agency,WILLIAMSPORT,MD
WILLINGBORONJ.GOV,City,Non-Federal Agency,Willingboro,NJ
WILLISTONFL.GOV,City,Non-Federal Agency,Williston,FL
WILLMARMN.GOV,City,Non-Federal Agency,Willmar,MN
WILLOUGHBYHILLS-OH.GOV,City,Non-Federal Agency,Willoughby Hills,OH
WILLOWSPRINGS-IL.GOV,City,Non-Federal Agency,Willow Springs,IL
WILMINGTONDE.GOV,City,Non-Federal Agency,Wilmington,DE
WILMINGTONMA.GOV,City,Non-Federal Agency,wilmington,MA
WINCHESTER-IN.GOV,City,Non-Federal Agency,Winchester,IN
WINCHESTER-NH.GOV,City,Non-Federal Agency,Winchester,NH
WINCHESTERVA.GOV,City,Non-Federal Agency,Winchester,VA
WINDCREST-TX.GOV,City,Non-Federal Agency,Windcrest,TX
WINDGAP-PA.GOV,City,Non-Federal Agency,Wind Gap,PA
WINDSOR-VA.GOV,City,Non-Federal Agency,Windsor,VA
WINDSORWI.GOV,City,Non-Federal Agency,DeForest,WI
WINNECONNEWI.GOV,City,Non-Federal Agency,Winneconne,WI
WINSLOW-ME.GOV,City,Non-Federal Agency,Winslow,ME
WOBURNMA.GOV,City,Non-Federal Agency,Woburn,MA
WOODBURN-OR.GOV,City,Non-Federal Agency,Woodburn,OR
WOODFIN-NC.GOV,City,Non-Federal Agency,Woodfin,NC
WOODHEIGHTS-MO.GOV,City,Non-Federal Agency,Wood Heights,MO
WOODSTOCKCT.GOV,City,Non-Federal Agency,Woodstock,CT
WOODSTOCKGA.GOV,City,Non-Federal Agency,Woodstock,GA
WOODSTOCKIL.GOV,City,Non-Federal Agency,Woodstock,IL
WOODVILLE-TX.GOV,City,Non-Federal Agency,Woodville,TX
WORCESTERMA.GOV,City,Non-Federal Agency,Worcester,MA
WRGA.GOV,City,Non-Federal Agency,Warner Robins,GA
WSPMN.GOV,City,Non-Federal Agency,West Saint Paul,MN
WVC-UT.GOV,City,Non-Federal Agency,West Valley,UT
WYLIETEXAS.GOV,City,Non-Federal Agency,Wylie,TX
WYOMINGMI.GOV,City,Non-Federal Agency,Wyoming,MI
WYOMINGOHIO.GOV,City,Non-Federal Agency,Wyoming,OH
XENIA-OH.GOV,City,Non-Federal Agency,Xenia,OH
YAKIMAWA.GOV,City,Non-Federal Agency,Yakima,WA
YONKERSNY.GOV,City,Non-Federal Agency,Yonkers,NY
YORKTOWNTX.GOV,City,Non-Federal Agency,Yorktown,TX
YOUNGSVILLELA.GOV,City,Non-Federal Agency,Youngsville,LA
YUMAAZ.GOV,City,Non-Federal Agency,Yuma,AZ
ZILWAUKEEMICHIGAN.GOV,City,Non-Federal Agency,Zilwaukee,MI
