Domain Name,Domain Type,Agency,City,State
TXDOT.GOV,State/Local Govt,Non-Federal Agency,Austin,TX
TXDPS.GOV,State/Local Govt,Non-Federal Agency,Austin,TX
TXFILE.GOV,State/Local Govt,Non-Federal Agency,Austin,TX
TXMAP.GOV,State/Local Govt,Non-Federal Agency,Austin,TX
TXOAG.GOV,State/Local Govt,Non-Federal Agency,Austin,TX
UNITYNH.GOV,State/Local Govt,Non-Federal Agency,Charlestown,NH
US41WISCONSIN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
UTAH.GOV,State/Local Govt,Non-Federal Agency,Salt Lake City,UT
UTAHLAKE.GOV,State/Local Govt,Non-Federal Agency,Salt Lake City,UT
UTAHTRUST.GOV,State/Local Govt,Non-Federal Agency,North Salt Lake,UT
UTCOURTS.GOV,State/Local Govt,Non-Federal Agency,Salt Lake City,UT
VACOURTS.GOV,State/Local Govt,Non-Federal Agency,Richmond,VA
VAEMERGENCY.GOV,State/Local Govt,Non-Federal Agency,Richmond,VA
VBHIL.GOV,State/Local Govt,Non-Federal Agency,Barrington Hills,IL
VERMONT.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
VERMONTHEALTHCONNECT.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
VERMONTTAXAMNESTY.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
VERMONTTREASURER.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
VERMONTVOTESFORKIDS.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
VERNONTWP-PA.GOV,State/Local Govt,Non-Federal Agency,Meadville,PA
VI.GOV,State/Local Govt,Non-Federal Agency,St. Thomas,VI
VIALERT.GOV,State/Local Govt,Non-Federal Agency,St. Thomas,VI
VIBIR.GOV,State/Local Govt,Non-Federal Agency,St. Thomas,VI
VIDOL.GOV,State/Local Govt,Non-Federal Agency,St. Thomas,VI
VIHFA.GOV,State/Local Govt,Non-Federal Agency,St. Thomas,VI
VILLAGEOFDUNLAP-IL.GOV,State/Local Govt,Non-Federal Agency,Dunlap,IL
VILLAGEOFPENINSULA-OH.GOV,State/Local Govt,Non-Federal Agency,Peninsula,OH
VILLAGEOFSCOTIANY.GOV,State/Local Govt,Non-Federal Agency,Scotia,NY
VINTONVA.GOV,State/Local Govt,Non-Federal Agency,Vinton,VA
VIRGINIA.GOV,State/Local Govt,Non-Federal Agency,Chester,VA
VIRGINIACAPITAL.GOV,State/Local Govt,Non-Federal Agency,Richmond,VA
VIRGINIACAPITOL.GOV,State/Local Govt,Non-Federal Agency,Richmond,VA
VIRGINIAGENERALASSEMBLY.GOV,State/Local Govt,Non-Federal Agency,Richmond,VA
VIRGINIASTATEPARKS.GOV,State/Local Govt,Non-Federal Agency,Richmond,VA
VISITIDAHO.GOV,State/Local Govt,Non-Federal Agency,Boise,ID
VISITNEBRASKA.GOV,State/Local Govt,Non-Federal Agency,Lincoln,NE
VISITNH.GOV,State/Local Govt,Non-Federal Agency,Concord,NH
VISITWYO.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
VISITWYOMING.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
VITEMA.GOV,State/Local Govt,Non-Federal Agency,St. Thomas,VI
VIVOTE.GOV,State/Local Govt,Non-Federal Agency,St Croix,VI
VOLUNTEERLOUISIANA.GOV,State/Local Govt,Non-Federal Agency,Baton Rouge,LA
VOTETEXAS.GOV,State/Local Govt,Non-Federal Agency,Austin,TX
VT.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
VTALERT.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
WA.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA
WAKECOUNTYNC.GOV,State/Local Govt,Non-Federal Agency,Raleigh,NC
WALDOCOUNTYME.GOV,State/Local Govt,Non-Federal Agency,Belfast,ME
WALLAWALLAWA.GOV,State/Local Govt,Non-Federal Agency,Walla Walla,WA
WALPOLE-MA.GOV,State/Local Govt,Non-Federal Agency,Walpole,MA
WALTONCOUNTYGA.GOV,State/Local Govt,Non-Federal Agency,Monroe,GA
WARRACRES-OK.GOV,State/Local Govt,Non-Federal Agency,Warr Acres,OK
WARRENPA.GOV,State/Local Govt,Non-Federal Agency,Warren,PA
WASHINGTON-NC.GOV,State/Local Govt,Non-Federal Agency,Washington,NC
WASHINGTON.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA
WASHINGTONCOUNTYNY.GOV,State/Local Govt,Non-Federal Agency,Fort Edward,NY
WASHINGTONDC.GOV,State/Local Govt,Non-Federal Agency,"Washington,",DC
WASHINGTONNC.GOV,State/Local Govt,Non-Federal Agency,Washington,NC
WASHINGTONPA.GOV,State/Local Govt,Non-Federal Agency,Washington,PA
WASHINGTONSTATE.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA
WASHINGTONVILLE-NY.GOV,State/Local Govt,Non-Federal Agency,Washingtonville,NY
WASHTENAWCOUNTY-MI.GOV,State/Local Govt,Non-Federal Agency,Ann Arbor,MI
WATAUGACOUNTYNC.GOV,State/Local Govt,Non-Federal Agency,Boone,NC
WAUKESHACOUNTY-WI.GOV,State/Local Govt,Non-Federal Agency,Waukesha,WI
WAUKESHACOUNTY.GOV,State/Local Govt,Non-Federal Agency,Waukesha,WI
WAYNECOUNTYMS.GOV,State/Local Govt,Non-Federal Agency,Waynesboro,MS
WCNYH.GOV,State/Local Govt,Non-Federal Agency,New YOrk,NY
WEBBCOUNTYTX.GOV,State/Local Govt,Non-Federal Agency,Laredo,TX
WELCOMEHOMEILLINOIS.GOV,State/Local Govt,Non-Federal Agency,Chicago,IL
WENHAMMA.GOV,State/Local Govt,Non-Federal Agency,Wenham,MA
WESTBENDWI.GOV,State/Local Govt,Non-Federal Agency,West Bend,WI
WESTCHESTERCOUNTYNY.GOV,State/Local Govt,Non-Federal Agency,White Plains,NY
WESTFORKAR.GOV,State/Local Govt,Non-Federal Agency,West Fork,AR
WESTMINSTER-CA.GOV,State/Local Govt,Non-Federal Agency,Westminster,CA
WESTMORELANDTN.GOV,State/Local Govt,Non-Federal Agency,Westmoreland,TN
WESTVALLEYCITY-UT.GOV,State/Local Govt,Non-Federal Agency,West Valley City,UT
WHITMAN-MA.GOV,State/Local Govt,Non-Federal Agency,Whitman,MA
WHYNEVADA.GOV,State/Local Govt,Non-Federal Agency,Carson City,NV
WI-TIME.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WI-WORCS.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WI.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WIBADGERTRACS.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WICONNECTIONS2030.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WICOURTS.GOV,State/Local Govt,Non-Federal Agency,MADISON,WI
WIGRANTS.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WILAWLIBRARY.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WILDOHIO.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH
WILLIAMSBURGVA.GOV,State/Local Govt,Non-Federal Agency,Williamsburg,VA
WILMINGTON-NC.GOV,State/Local Govt,Non-Federal Agency,Wilmington,NC
WILMINGTONNC.GOV,State/Local Govt,Non-Federal Agency,Wilmington,NC
WINTERGARDEN-FL.GOV,State/Local Govt,Non-Federal Agency,Winter Garden,FL
WINTERPORTMAINE.GOV,State/Local Govt,Non-Federal Agency,Winterport,ME
WINTERSPRINGSFL.GOV,State/Local Govt,Non-Federal Agency,Winter Springs,FL
WISC.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSIN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINCRIMEALERT.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINDMV.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINDOT.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINFREIGHTPLAN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINRAILPLAN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINROUNDABOUTS.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WMATA.GOV,State/Local Govt,Non-Federal Agency,Washington,DC
WORKFORNC.GOV,State/Local Govt,Non-Federal Agency,Raleigh,NC
WSDOT.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA
WV.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVAGO.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVCOMMERCE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVCONSUMERPROTECTION.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVCSI.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVDHSEM.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVDMV.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVDNR.GOV,State/Local Govt,Non-Federal Agency,South Charleston,WV
WVHOUSE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVINSURANCE.GOV,State/Local Govt,Non-Federal Agency,Charleson,WV
WVLEGISLATURE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVOASIS.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVOT.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVOTA.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVPRESIDENT.GOV,State/Local Govt,Non-Federal Agency,Morgantown,WV
WVPURCHASING.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVREVENUE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSAO.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSENATE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSENIORSERVICES.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSP.GOV,State/Local Govt,Non-Federal Agency,South Charleston,WV
WVSPEAKER.GOV,State/Local Govt,Non-Federal Agency,Morgantown,WV
WVSTO.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSURPLUS.GOV,State/Local Govt,Non-Federal Agency,Dunbar,WV
WVTAX.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WY.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYCAMPAIGNFINANCE.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYINVESTORAWARENESS.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYO.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOBOARDS.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOLEG.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOMING.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOMINGAGCARE.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOMINGFOSTERCARE.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOMINGLMI.GOV,State/Local Govt,Non-Federal Agency,cheyenne,WY
WYOMINGOFFICEOFTOURISM.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOREG.GOV,State/Local Govt,Non-Federal Agency,cheyenne,WY
WYWINDFALL.GOV,State/Local Govt,Non-Federal Agency,cheyenne,WY
YADKINCOUNTY.GOV,State/Local Govt,Non-Federal Agency,Yadkinville,NC
YADKINCOUNTYNC.GOV,State/Local Govt,Non-Federal Agency,Yadkinville,NC
YAMHILLCOUNTY-OR.GOV,State/Local Govt,Non-Federal Agency,McMinnville,OR
YANCEYVILLENC.GOV,State/Local Govt,Non-Federal Agency,Roxboro,NC
YUCAIPA-CA.GOV,State/Local Govt,Non-Federal Agency,Yucaipa,CA
ZAPATACOUNTYTX.GOV,State/Local Govt,Non-Federal Agency,Zapata,TX
ZEROINWISCONSIN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
ZIONSVILLE-IN.GOV,State/Local Govt,Non-Federal Agency,Zionsville,IN
